A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,Val,Target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8929.200195,8917.519531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8917.519531,9015.589844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9015.589844,9002.240234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9002.240234,8947.169922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.169922,8999.179688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8999.179688,9052.070313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9052.070313,9260.339844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9260.339844,9238.099609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9238.099609,9384.169922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9384.169922,9485.089844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9485.089844,9463.019531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9463.019531,9554.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9554.0,9595.570313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9595.570313,9647.379883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9647.379883,9633.929688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9633.929688,9722.519531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9722.519531,9723.240234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9723.240234,9707.370117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9707.370117,9777.030273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9777.030273,9698.589844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9698.589844,9637.629883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9637.629883,9576.05957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9576.05957,9768.959961
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9768.959961,9929.740234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9929.740234,9889.860352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9889.860352,9899.080078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9899.080078,10050.519531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10050.519531,10123.280273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10123.280273,10129.830078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10129.830078,10141.990234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10141.990234,10086.490234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10086.490234,10127.080078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10127.080078,10011.469727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10011.469727,10018.240234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10018.240234,10255.150391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10255.150391,10182.570313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10182.570313,10114.790039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10114.790039,10083.55957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10083.55957,10109.870117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10109.870117,10050.389648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10050.389648,9819.990234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9819.990234,9767.610352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9767.610352,9688.450195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9688.450195,9546.259766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9546.259766,9538.019531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9538.019531,9458.740234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9458.740234,9524.790039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9524.790039,9637.990234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9637.990234,9470.639648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.639648,9464.709961
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9464.709961,9667.259766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9667.259766,9588.379883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9588.379883,9561.360352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9561.360352,9542.169922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9542.169922,9468.040039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9468.040039,9561.009766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9561.009766,9561.830078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9561.830078,9520.889648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9520.889648,9350.950195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9350.950195,9380.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9380.25,9119.139648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9119.139648,9181.650391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9181.650391,9045.05957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9045.05957,9009.650391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9009.650391,8953.30957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8953.30957,8973.839844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8973.839844,8900.740234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8900.740234,8801.169922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8801.169922,8876.589844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8876.589844,8611.30957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8611.30957,8633.889648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8633.889648,8729.290039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8729.290039,8556.599609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8556.599609,8563.379883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8563.379883,8580.389648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8580.389648,8593.150391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593.150391,8657.080078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8657.080078,8633.19043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8633.19043,8542.730469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8542.730469,8440.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8440.25,8295.629883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8295.629883,8382.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8382.0,8533.530273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8533.530273,8639.719727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8639.719727,8459.259766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8459.259766,8624.900391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8624.900391,8536.719727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8536.719727,8587.839844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8587.839844,8568.889648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8568.889648,8569.320313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8569.320313,8721.019531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8721.019531,8655.870117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8655.870117,8752.30957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8752.30957,8824.070313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8824.070313,8798.349609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8798.349609,8734.620117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8734.620117,8663.990234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8663.990234,8730.490234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8730.490234,8874.110352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8874.110352,9006.780273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.780273,9003.480469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9003.480469,9066.589844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9066.589844,9104.169922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9104.169922,9079.799805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9079.799805,9020.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9020.75,8896.879883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8896.879883,8857.730469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8857.730469,8851.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8851.0,8720.009766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8720.009766,8724.120117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8724.120117,8755.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8755.0,8726.740234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8726.740234,8795.549805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8795.549805,8669.870117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8669.870117,8508.320313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8508.320313,8488.089844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8488.089844,8365.900391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8365.900391,8443.099609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8443.099609,8566.639648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8566.639648,8635.44043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8635.44043,8695.05957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8695.05957,8641.849609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8641.849609,8653.179688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8653.179688,8555.110352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8555.110352,8726.290039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8726.290039,8803.30957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8803.30957,8881.160156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8881.160156,8978.599609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8978.599609,8891.44043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8891.44043,8885.150391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8885.150391,8929.879883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8929.879883,8925.040039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8925.040039,9092.759766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9092.759766,9162.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9162.5,9171.160156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9171.160156,9156.919922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9156.919922,9131.740234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9131.740234,9178.120117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9178.120117,9070.759766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9070.759766,9085.389648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9085.389648,9033.290039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9033.290039,9069.80957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9069.80957,8983.780273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8983.780273,8839.910156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8839.910156,8783.889648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8783.889648,8775.509766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8775.509766,8679.820313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8679.820313,8680.570313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8680.570313,8871.650391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8871.650391,8869.370117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8869.370117,8807.379883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8807.379883,8959.959961
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8959.959961,8995.150391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8995.150391,9159.389648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9159.389648,9123.769531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9123.769531,9232.209961
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9232.209961,9086.980469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9086.980469,9110.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9110.0,9069.290039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9069.290039,9091.540039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9091.540039,8906.700195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8906.700195,8949.870117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8949.870117,8870.160156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8870.160156,8796.509766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8796.509766,8786.049805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8786.049805,8746.870117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8746.870117,8824.589844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8824.589844,8863.299805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8863.299805,8769.589844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8769.589844,8596.230469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8596.230469,8546.780273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8546.780273,8534.120117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8534.120117,8577.929688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8577.929688,8701.30957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8701.30957,8806.549805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8806.549805,8982.860352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982.860352,9002.679688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9002.679688,9010.709961
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9010.709961,9014.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9014.25,8954.299805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8954.299805,9055.200195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9055.200195,8933.05957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8933.05957,8929.339844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8929.339844,8841.980469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8841.980469,8928.290039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8928.290039,8946.870117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8946.870117,9051.219727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9051.219727,9007.44043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9007.44043,8975.150391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8975.150391,8972.889648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8972.889648,8837.150391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8837.150391,8757.599609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8757.599609,8676.44043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8676.44043,8661.049805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8661.049805,8664.730469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8664.730469,8829.719727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8829.719727,9024.160156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9024.160156,9153.200195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9153.200195,9142.639648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9142.639648,9222.519531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9222.519531,9366.799805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9366.799805,9388.94043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9388.94043,9423.299805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9423.299805,9308.349609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9308.349609,9400.879883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9400.879883,9446.009766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9446.009766,9458.179688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9458.179688,9432.459961
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9432.459961,9468.839844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9468.839844,9545.160156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9545.160156,9527.389648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9527.389648,9533.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9533.75,9525.320313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9525.320313,9581.459961
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9581.459961,9742.730469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9742.730469,9737.55957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9737.55957,9828.879883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9828.879883,9923.009766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9923.009766,10160.400391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10160.400391,10039.330078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10039.330078,9940.05957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9940.05957,10080.120117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10080.120117,10230.360352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10230.360352,10322.980469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10322.980469,10395.179688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10395.179688,10688.110352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10688.110352,10599.009766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10599.009766,10508.05957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10508.05957,10578.570313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10578.570313,10652.639648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10652.639648,10801.570313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10801.570313,10879.080078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10879.080078,10600.44043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10600.44043,10609.639648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10609.639648,10913.299805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10913.299805,10747.740234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10747.740234,10709.929688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10709.929688,10486.990234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10486.990234,10620.870117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10620.870117,10926.650391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10926.650391,10824.30957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10824.30957,10866.719727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10866.719727,11113.950195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11113.950195,11138.660156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11138.660156,11191.339844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11191.339844,11260.349609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11260.349609,11046.919922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11046.919922,11463.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11463.75,11357.070313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11357.070313,11153.160156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11153.160156,11369.120117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11369.120117,11251.410156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11251.410156,11307.280273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11307.280273,11173.830078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11173.830078,11407.870117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11407.870117,11372.339844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11372.339844,11468.280273
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11468.280273,11309.129883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11309.129883,11385.94043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11385.94043,11662.519531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11662.519531,11398.80957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11398.80957,11253.969727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11253.969727,11559.360352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11559.360352,11606.379883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11606.379883,11652.290039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11652.290039,11683.450195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11683.450195,11932.269531
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11932.269531,11968.080078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11968.080078,12283.620117
